Feature_ID,CAS,Mean_RT
018908-07-1_group1,018908-07-1,15.8824
018908-66-2_group1,018908-66-2,11.738050000000001
018927-20-3_group1,018927-20-3,11.3967
018927-20-3_group2,018927-20-3,12.317
018952-41-5_group1,018952-41-5,6.5761666666666665
018967-44-7_group1,018967-44-7,12.7494
018971-91-0_group1,018971-91-0,14.3176
018992-01-3_group1,018992-01-3,11.4093
018992-03-5_group1,018992-03-5,13.539666666666667
018992-03-5_group2,018992-03-5,14.3814
018992-03-5_group3,018992-03-5,18.1102
018992-66-0_group1,018992-66-0,20.8828
018998-48-6_group1,018998-48-6,13.65635
019006-62-3_group1,019006-62-3,11.3951
019006-63-4_group1,019006-63-4,12.3242
019006-69-0_group1,019006-69-0,16.7845
019006-81-6_group1,019006-81-6,19.28148
019037-72-0_group1,019037-72-0,2.5128
019047-79-1_group1,019047-79-1,3.1166
019078-72-9_group1,019078-72-9,15.7551
019079-38-0_group1,019079-38-0,16.8025
019126-15-9_group1,019126-15-9,18.9684
019126-99-9_group1,019126-99-9,40.4858
019128-78-0_group1,019128-78-0,24.0755
019144-01-5_group1,019144-01-5,12.9314
019144-01-5_group2,019144-01-5,13.6605
019150-21-1_group1,019150-21-1,6.3264
019164-41-1_group1,019164-41-1,13.6547
019164-41-1_group2,019164-41-1,17.0469
019164-41-1_group3,019164-41-1,18.7564
019198-29-9_group1,019198-29-9,12.9512
019198-29-9_group2,019198-29-9,13.3069
019218-94-1_group1,019218-94-1,6.633866666666667
019218-94-1_group2,019218-94-1,9.0846
019218-94-1_group3,019218-94-1,9.3509
019218-94-1_group4,019218-94-1,9.8055
019218-94-1_group5,019218-94-1,11.7979
019219-84-2_group1,019219-84-2,9.9142
019235-88-2_group1,019235-88-2,16.3519
019248-13-6_group1,019248-13-6,37.8681
019317-11-4_group1,019317-11-4,15.683
019329-89-6_group1,019329-89-6,2.1865
019329-89-6_group2,019329-89-6,4.8338
019329-89-6_group3,019329-89-6,5.5131
019329-89-6_group4,019329-89-6,9.8394
019341-98-1_group1,019341-98-1,3.9861500000000003
019341-98-1_group2,019341-98-1,7.9403
019341-98-1_group3,019341-98-1,11.7814
019398-37-9_group1,019398-37-9,14.7415
019398-61-9_group1,019398-61-9,12.197433333333334
019398-86-8_group1,019398-86-8,5.6715
019398-86-8_group2,019398-86-8,6.3047
019411-59-7_group1,019411-59-7,13.9575
019411-65-5_group1,019411-65-5,3.4201
019432-68-9_group1,019432-68-9,5.4695
019435-77-9_group1,019435-77-9,14.8913
019438-10-9_group1,019438-10-9,14.2703
019456-19-0_group1,019456-19-0,12.511025
019456-19-0_group2,019456-19-0,13.108
019456-19-0_group3,019456-19-0,13.426400000000001
019456-19-0_group4,019456-19-0,13.8193
019456-19-0_group5,019456-19-0,14.0776
019456-19-0_group6,019456-19-0,16.9407
019464-92-7_group1,019464-92-7,15.439
019464-92-7_group2,019464-92-7,17.189700000000002
019464-92-7_group3,019464-92-7,22.7098
019464-95-0_group1,019464-95-0,16.9525
019464-96-1_group1,019464-96-1,13.1791
019467-01-7_group1,019467-01-7,13.553918181818181
019467-01-7_group2,019467-01-7,14.414
019485-20-2_group1,019485-20-2,8.6432
019489-10-2_group1,019489-10-2,5.4635727272727275
019540-84-2_group1,019540-84-2,19.1877
019549-74-7_group1,019549-74-7,12.2886
019549-87-2_group1,019549-87-2,4.987793233082707
019549-87-2_group2,019549-87-2,6.513227272727272
019549-95-2_group1,019549-95-2,5.4646
019550-10-8_group1,019550-10-8,5.193157142857143
019550-10-8_group2,019550-10-8,11.3091
019550-46-0_group1,019550-46-0,6.333
019550-46-0_group2,019550-46-0,9.8177
019550-46-0_group3,019550-46-0,10.21255
019575-07-6_group1,019575-07-6,20.4307
019576-38-6_group1,019576-38-6,41.7007
019598-45-9_group1,019598-45-9,13.1351
019598-45-9_group2,019598-45-9,13.74455
019598-45-9_group3,019598-45-9,28.2622
019617-44-8_group1,019617-44-8,3.1561
019617-44-8_group2,019617-44-8,25.8156
019617-44-8_group3,019617-44-8,33.4389
019686-73-8_group1,019686-73-8,12.392
019687-22-0_group1,019687-22-0,25.9427
019689-18-0_group1,019689-18-0,5.8376
019689-18-0_group2,019689-18-0,6.3598
019689-18-0_group3,019689-18-0,6.8562
019713-49-6_group1,019713-49-6,23.646
019728-43-9_group1,019728-43-9,23.601766666666666
019740-31-9_group1,019740-31-9,10.1127
019740-31-9_group2,019740-31-9,13.8997
019757-51-8_group1,019757-51-8,20.6519
019768-02-6_group1,019768-02-6,13.7552
019780-11-1_group1,019780-11-1,11.5192
019780-11-1_group10,019780-11-1,26.8036
019780-11-1_group11,019780-11-1,29.1794
019780-11-1_group12,019780-11-1,29.9254
019780-11-1_group13,019780-11-1,30.1462
019780-11-1_group14,019780-11-1,30.3765
019780-11-1_group15,019780-11-1,30.9105
019780-11-1_group16,019780-11-1,31.38932857142857
019780-11-1_group17,019780-11-1,32.052
019780-11-1_group18,019780-11-1,32.71175
019780-11-1_group19,019780-11-1,33.3522
019780-11-1_group2,019780-11-1,12.4981
019780-11-1_group20,019780-11-1,33.9369
019780-11-1_group21,019780-11-1,34.27635
019780-11-1_group22,019780-11-1,34.533
019780-11-1_group23,019780-11-1,34.775
019780-11-1_group24,019780-11-1,37.2110625
019780-11-1_group25,019780-11-1,37.8529
019780-11-1_group26,019780-11-1,38.0968
019780-11-1_group27,019780-11-1,42.1364
019780-11-1_group3,019780-11-1,12.8859
019780-11-1_group4,019780-11-1,14.01179642857143
019780-11-1_group5,019780-11-1,15.523900000000001
019780-11-1_group6,019780-11-1,16.0922
019780-11-1_group7,019780-11-1,16.3936
019780-11-1_group8,019780-11-1,16.9771
019780-11-1_group9,019780-11-1,22.8643
019780-25-7_group1,019780-25-7,4.8798
019780-25-7_group2,019780-25-7,8.13245
019780-33-7_group1,019780-33-7,5.3144
019780-33-7_group2,019780-33-7,7.8492
019780-33-7_group3,019780-33-7,8.2529
019780-33-7_group4,019780-33-7,8.6997
019780-33-7_group5,019780-33-7,11.8333
019780-51-9_group1,019780-51-9,12.2513
019780-51-9_group2,019780-51-9,13.9236
019780-60-0_group1,019780-60-0,8.1739
019780-74-6_group1,019780-74-6,7.0481
019780-74-6_group2,019780-74-6,7.41015
019780-74-6_group3,019780-74-6,8.3271
019780-74-6_group4,019780-74-6,10.3502
019780-74-6_group5,019780-74-6,10.6279
019780-79-1_group1,019780-79-1,6.499750000000001
019780-79-1_group2,019780-79-1,7.5359
019780-79-1_group3,019780-79-1,9.934
019780-79-1_group4,019780-79-1,11.518
019780-79-1_group5,019780-79-1,12.513950000000001
019780-79-1_group6,019780-79-1,16.496
019781-09-0_group1,019781-09-0,5.431
019781-10-3_group1,019781-10-3,15.5438
019781-24-9_group1,019781-24-9,5.525
019781-34-1_group1,019781-34-1,42.7684
019781-68-1_group1,019781-68-1,4.973
019781-68-1_group2,019781-68-1,5.3584
019781-68-1_group3,019781-68-1,6.3419
019781-68-1_group4,019781-68-1,9.7587
019781-68-1_group5,019781-68-1,15.6113
019781-86-3_group1,019781-86-3,11.6588
019788-48-8_group1,019788-48-8,19.8182
019794-93-5_group1,019794-93-5,36.8461
019798-77-7_group1,019798-77-7,24.7342
019812-49-8_group1,019812-49-8,3.4391
019814-71-2_group1,019814-71-2,19.8757
019819-98-8_group1,019819-98-8,9.9784
019833-89-7_group1,019833-89-7,14.5155
019836-22-7_group1,019836-22-7,14.2069
019848-79-4_group1,019848-79-4,12.4973
019848-91-0_group1,019848-91-0,43.2674
019855-02-8_group1,019855-02-8,21.4439
019888-00-7_group1,019888-00-7,13.1243
019888-00-7_group2,019888-00-7,13.9483
019888-00-7_group3,019888-00-7,14.906
019890-84-7_group1,019890-84-7,12.4159
019890-84-7_group10,019890-84-7,34.0322
019890-84-7_group2,019890-84-7,13.0739
019890-84-7_group3,019890-84-7,13.594325
019890-84-7_group4,019890-84-7,14.3774
019890-84-7_group5,019890-84-7,14.9195
019890-84-7_group6,019890-84-7,15.4458
019890-84-7_group7,019890-84-7,21.7496
019890-84-7_group8,019890-84-7,24.16505
019890-84-7_group9,019890-84-7,24.782
019900-84-6_group1,019900-84-6,5.473033333333333
019912-62-0_group1,019912-62-0,12.6134
019918-88-8_group1,019918-88-8,18.8442
019931-20-5_group1,019931-20-5,13.0441
019961-27-4_group1,019961-27-4,10.915
019961-27-4_group2,019961-27-4,11.1404
019995-92-7_group1,019995-92-7,5.8583
020016-63-1_group1,020016-63-1,16.7924
020016-63-1_group2,020016-63-1,19.7845
020016-63-1_group3,020016-63-1,23.3468
020027-77-4_group1,020027-77-4,14.712327272727272
020027-77-4_group2,020027-77-4,18.7835
020053-89-8_group1,020053-89-8,15.3797
020053-89-8_group2,020053-89-8,17.9837
020056-62-6_group1,020056-62-6,21.3652
020063-92-7_group1,020063-92-7,7.437266666666667
020085-19-2_group1,020085-19-2,20.7661
020119-28-2_group1,020119-28-2,20.4104
020144-44-9_group1,020144-44-9,18.5374
020157-19-1_group1,020157-19-1,13.6072
020158-60-5_group1,020158-60-5,11.77762857142857
020158-60-5_group2,020158-60-5,14.719
020184-98-9_group1,020184-98-9,19.7594
020185-22-2_group1,020185-22-2,12.3564
020198-49-6_group1,020198-49-6,5.9122
020237-46-1_group1,020237-46-1,5.4274
020238-83-9_group1,020238-83-9,20.524672727272726
020240-62-4_group1,020240-62-4,5.1909
020246-43-9_group1,020246-43-9,15.3547
020278-89-1_group1,020278-89-1,9.6875
020279-21-4_group1,020279-21-4,34.8459
020282-30-8_group1,020282-30-8,18.94605
020294-32-0_group1,020294-32-0,13.249
020294-32-0_group2,020294-32-0,15.6961
020300-59-8_group1,020300-59-8,12.380500000000001
020300-59-8_group2,020300-59-8,13.660833333333334
020300-59-8_group3,020300-59-8,15.6919
020303-60-0_group1,020303-60-0,14.282150000000001
020307-76-0_group1,020307-76-0,0.1022
020307-76-0_group2,020307-76-0,3.0077
020307-76-0_group3,020307-76-0,3.83365
020324-32-7_group1,020324-32-7,1.9139
020324-32-7_group2,020324-32-7,5.058350000000001
020330-52-3_group1,020330-52-3,27.9973
020348-51-0_group1,020348-51-0,8.149
020375-37-5_group1,020375-37-5,17.969
020375-37-5_group2,020375-37-5,20.1432
020375-37-5_group3,020375-37-5,32.0287
020379-99-1_group1,020379-99-1,13.8797
020379-99-1_group2,020379-99-1,15.9172
020379-99-1_group3,020379-99-1,16.9683
020389-04-2_group1,020389-04-2,22.725
020409-48-7_group1,020409-48-7,10.226222222222223
020409-48-7_group2,020409-48-7,20.9683
020451-53-0_group1,020451-53-0,12.0565
020461-31-8_group1,020461-31-8,4.194
020461-31-8_group2,020461-31-8,5.848
020461-31-8_group3,020461-31-8,6.1025
020461-31-8_group4,020461-31-8,7.8819
020461-31-8_group5,020461-31-8,10.3581
020461-31-8_group6,020461-31-8,12.0785
020475-86-9_group1,020475-86-9,16.2013
020478-88-0_group1,020478-88-0,11.2942
020478-88-0_group2,020478-88-0,11.8245
020478-88-0_group3,020478-88-0,13.595427272727273
020478-88-0_group4,020478-88-0,13.8945375
020478-88-0_group5,020478-88-0,15.1846
020486-03-7_group1,020486-03-7,9.9693
020521-42-0_group1,020521-42-0,3.8665
020521-42-0_group2,020521-42-0,5.4517
020521-42-0_group3,020521-42-0,5.8395
020521-42-0_group4,020521-42-0,8.2594
020536-40-7_group1,020536-40-7,10.397233333333332
020536-41-8_group1,020536-41-8,10.4325
020576-57-2_group1,020576-57-2,12.7475
020576-57-2_group2,020576-57-2,13.493
020576-59-4_group1,020576-59-4,12.3842
020576-59-4_group2,020576-59-4,12.7772
020576-59-4_group3,020576-59-4,13.34665
020576-59-4_group4,020576-59-4,41.3044
020600-62-8_group1,020600-62-8,15.2742
020634-43-9_group1,020634-43-9,8.386566666666667
020637-30-3_group1,020637-30-3,24.5493
020637-37-0_group1,020637-37-0,5.5291
020637-37-0_group2,020637-37-0,9.382
020637-47-2_group1,020637-47-2,5.4636
020653-19-4_group1,020653-19-4,19.7609
020684-54-2_group1,020684-54-2,20.02095
020721-86-2_group1,020721-86-2,12.5735
020731-22-0_group1,020731-22-0,15.9608
020731-48-0_group1,020731-48-0,45.823
020731-48-0_group2,020731-48-0,48.5451
020797-56-2_group1,020797-56-2,20.4659
020836-11-7_group1,020836-11-7,15.877966666666666
020836-11-7_group2,020836-11-7,16.1953
020836-42-4_group1,020836-42-4,23.5335
020881-04-3_group1,020881-04-3,22
020905-05-9_group1,020905-05-9,5.4382
020958-17-2_group1,020958-17-2,44.4995
020959-33-5_group1,020959-33-5,6.2402
020959-33-5_group2,020959-33-5,7.978
020959-33-5_group3,020959-33-5,17.84723333333333
020959-33-5_group4,020959-33-5,29.4572
021039-72-5_group1,021039-72-5,37.639700000000005
021078-65-9_group1,021078-65-9,5.259916666666666
021078-65-9_group2,021078-65-9,6.504325000000001
021078-65-9_group3,021078-65-9,8.3391
021078-65-9_group4,021078-65-9,8.7431
021078-65-9_group5,021078-65-9,10.220233333333333
021078-65-9_group6,021078-65-9,11.1723
021078-65-9_group7,021078-65-9,11.516333333333334
021127-94-6_group1,021127-94-6,19.226300000000002
021127-94-6_group2,021127-94-6,24.70105
021149-15-5_group1,021149-15-5,31.3567
021164-95-4_group1,021164-95-4,7.2966
021164-95-4_group10,021164-95-4,32.8319
021164-95-4_group11,021164-95-4,35.3248
021164-95-4_group12,021164-95-4,36.6414
021164-95-4_group13,021164-95-4,37.7113
021164-95-4_group2,021164-95-4,8.6363
021164-95-4_group3,021164-95-4,8.876466666666666
021164-95-4_group4,021164-95-4,9.4459
021164-95-4_group5,021164-95-4,10.84305
021164-95-4_group6,021164-95-4,11.28405
021164-95-4_group7,021164-95-4,11.665000000000001
021164-95-4_group8,021164-95-4,12.0123
021164-95-4_group9,021164-95-4,14.2349
021197-56-8_group1,021197-56-8,18.3543
021198-23-2_group1,021198-23-2,19.3189
021213-23-0_group1,021213-23-0,16.1261
021217-52-7_group1,021217-52-7,21.9855
021290-09-5_group1,021290-09-5,13.3263
021303-80-0_group1,021303-80-0,18.594250000000002
021326-90-9_group1,021326-90-9,33.3887
021328-57-4_group1,021328-57-4,5.827933333333334
021391-98-0_group1,021391-98-0,19.3318
021411-81-4_group1,021411-81-4,8.3875
021424-82-8_group1,021424-82-8,27.48955
021426-37-9_group1,021426-37-9,4.5487
021441-72-5_group1,021441-72-5,14.273216666666668
021441-72-5_group2,021441-72-5,14.718200000000001
021441-72-5_group3,021441-72-5,38.1054
021460-36-6_group1,021460-36-6,8.4553
021564-91-0_group1,021564-91-0,18.4008
021565-82-2_group1,021565-82-2,3.8568
021565-82-2_group2,021565-82-2,4.92535
021620-30-4_group1,021620-30-4,10.986650000000001
021632-06-4_group1,021632-06-4,11.7339
021643-42-5_group1,021643-42-5,16.0634
021651-53-6_group1,021651-53-6,9.6994
021651-62-7_group1,021651-62-7,9.7943
021653-33-8_group1,021653-33-8,12.3824
021653-33-8_group2,021653-33-8,12.7991
021653-33-8_group3,021653-33-8,13.9598
021653-33-8_group4,021653-33-8,14.305
021691-43-0_group1,021691-43-0,19.7545
021693-54-9_group1,021693-54-9,12.9912
021693-54-9_group2,021693-54-9,19.7408
021698-44-2_group1,021698-44-2,12.506499999999999
021698-46-4_group1,021698-46-4,14.2826
021698-46-4_group2,021698-46-4,15.4018
021698-46-4_group3,021698-46-4,15.7783
021732-17-2_group1,021732-17-2,14.3446
021732-17-2_group2,021732-17-2,20.886
021732-17-2_group3,021732-17-2,22.2436
021738-37-4_group1,021738-37-4,10.2469
021747-46-6_group1,021747-46-6,31.1468
021747-46-6_group2,021747-46-6,31.5129
021834-60-6_group1,021834-60-6,19.4717
021894-58-6_group1,021894-58-6,23.5257
021898-92-0_group1,021898-92-0,10.47365
021901-29-1_group1,021901-29-1,9.0133
021911-68-2_group1,021911-68-2,9.3452
021942-84-7_group1,021942-84-7,22.7758
021961-74-0_group1,021961-74-0,3.1139
021961-74-0_group2,021961-74-0,18.4182
021964-49-8_group1,021964-49-8,12.2273
021964-51-2_group1,021964-51-2,17.1415
021966-93-8_group1,021966-93-8,12.4412
021966-93-8_group2,021966-93-8,13.2566
021966-93-8_group3,021966-93-8,15.8274
021966-93-8_group4,021966-93-8,24.0328
021966-93-8_group5,021966-93-8,33.9273
021981-22-6_group1,021981-22-6,11.3731
021981-22-6_group2,021981-22-6,20.9848
021994-54-7_group1,021994-54-7,19.26646666666667
021994-54-7_group2,021994-54-7,21.8091
021994-54-7_group3,021994-54-7,22.3582
021994-54-7_group4,021994-54-7,25.45125
021994-54-7_group5,021994-54-7,42.0993
021994-54-7_group6,021994-54-7,46.547
021994-54-7_group7,021994-54-7,47.0295
021994-54-7_group8,021994-54-7,48.471133333333334
021994-54-7_group9,021994-54-7,49.125
021996-77-0_group1,021996-77-0,21.4637
022060-62-4_group1,022060-62-4,12.4229
022060-62-4_group2,022060-62-4,17.6785
022068-82-2_group1,022068-82-2,22.3787
022068-82-2_group2,022068-82-2,22.9095
022089-89-0_group1,022089-89-0,12.588078125000001
022089-89-0_group2,022089-89-0,13.7329
022089-89-0_group3,022089-89-0,14.1335
022089-89-0_group4,022089-89-0,24.1074
022089-89-0_group5,022089-89-0,26.4625
022089-89-0_group6,022089-89-0,32.7461
022092-59-7_group1,022092-59-7,13.8299
022093-99-8_group1,022093-99-8,12.3468
022097-97-8_group1,022097-97-8,25.5354
022104-79-6_group1,022104-79-6,4.8481
022104-79-6_group2,022104-79-6,13.7143
022118-00-9_group1,022118-00-9,8.1541
022118-00-9_group2,022118-00-9,8.639949999999999
022152-34-7_group1,022152-34-7,15.7929
022243-41-0_group1,022243-41-0,10.8854
022250-74-4_group1,022250-74-4,10.269986666666666
022250-74-4_group2,022250-74-4,11.9291
022259-30-9_group1,022259-30-9,13.4647
022291-56-1_group1,022291-56-1,14.6384
022319-25-1_group1,022319-25-1,13.2195
022336-76-1_group1,022336-76-1,14.52
022360-62-9_group1,022360-62-9,13.891033333333333
022360-77-6_group1,022360-77-6,32.9285
022389-81-7_group1,022389-81-7,19.284399999999998
022389-81-7_group2,022389-81-7,21.02205
022389-81-7_group3,022389-81-7,36.9149
022389-81-7_group4,022389-81-7,40.0302
022389-87-3_group1,022389-87-3,17.1954
022398-09-0_group1,022398-09-0,10.5972
022398-09-0_group2,022398-09-0,11.518
022418-58-2_group1,022418-58-2,3.1588
022418-58-2_group2,022418-58-2,12.0974
022430-34-8_group1,022430-34-8,38.0918
022431-09-0_group1,022431-09-0,3.638
022433-39-2_group1,022433-39-2,12.9044
022451-73-6_group1,022451-73-6,13.4495
022451-73-6_group2,022451-73-6,18.6036
022451-73-6_group3,022451-73-6,24.1007
022460-53-3_group1,022460-53-3,19.7813
022460-59-9_group1,022460-59-9,15.31475
022460-59-9_group2,022460-59-9,15.8536
022460-59-9_group3,022460-59-9,19.5842
022460-59-9_group4,022460-59-9,20.2007
022469-52-9_group1,022469-52-9,14.583549999999999
022469-70-1_group1,022469-70-1,21.0699
022511-92-8_group1,022511-92-8,36.8851
022511-92-8_group2,022511-92-8,38.1639
022531-20-0_group1,022531-20-0,13.0278
022531-20-0_group2,022531-20-0,16.154
022567-17-5_group1,022567-17-5,12.4124
022567-17-5_group2,022567-17-5,12.6334
022567-17-5_group3,022567-17-5,13.7184
022567-17-5_group4,022567-17-5,33.84
022580-90-1_group1,022580-90-1,14.5439
022599-96-8_group1,022599-96-8,22.6163
022606-46-8_group1,022606-46-8,6.3213
022607-11-0_group1,022607-11-0,12.86735
022607-13-2_group1,022607-13-2,15.1884
022628-26-8_group1,022628-26-8,4.6292
022644-96-8_group1,022644-96-8,12.11
022644-96-8_group2,022644-96-8,14.0221
022699-29-2_group1,022699-29-2,19.7772
022719-27-3_group1,022719-27-3,5.3611
022719-27-3_group2,022719-27-3,5.66086
022748-16-9_group1,022748-16-9,11.0619
022768-22-5_group1,022768-22-5,18.88595
022768-22-5_group2,022768-22-5,19.62605
022768-22-5_group3,022768-22-5,19.87085
022768-22-5_group4,022768-22-5,24.464897999999998
022768-22-5_group5,022768-22-5,25.3182
022768-22-5_group6,022768-22-5,25.785899999999998
022768-22-5_group7,022768-22-5,31.4336
022768-22-5_group8,022768-22-5,31.872576470588236
022768-22-5_group9,022768-22-5,32.401436363636364
022820-85-5_group1,022820-85-5,9.4179
022820-85-5_group2,022820-85-5,9.9402
022820-85-5_group3,022820-85-5,10.4801
022912-25-0_group1,022912-25-0,38.7619
022927-13-5_group1,022927-13-5,10.4267
022927-13-5_group2,022927-13-5,14.584880000000002
022927-13-5_group3,022927-13-5,14.8508
